unixtime,time,low,high,open,close,volume
1621197000,0.8541666666666666,2.012,2.0928,2.051,2.0384,0.004934444283018454
1621197900,0.8645833333333334,2.002,2.0666,2.0386,2.0244,0.006158816329754606
1621198800,0.875,2.0243,2.0814,2.0244,2.0775,0.004578769038100724
1621199700,0.8854166666666666,2.0281,2.0933,2.0771,2.0921,0.0032744042518373603
1621200600,0.8958333333333334,2.0661,2.1986,2.0921,2.1982,0.005124760356339865
1621201500,0.90625,2.1585,2.2707,2.198,2.1922,0.006441845978903225
1621202400,0.9166666666666666,2.1713,2.2599,2.1922,2.2527,0.004152408506582854
1621203300,0.9270833333333334,2.2101,2.2781,2.2527,2.2124,0.0043980106772818425
1621204200,0.9375,2.1869,2.2356,2.2115,2.2006,0.002629560087066525
1621205100,0.9479166666666666,2.2,2.2464,2.2007,2.2122,0.003273239729671847
1621206000,0.9583333333333334,2.1942,2.2348,2.2103,2.2225,0.0019171107853017076
1621206900,0.96875,2.2149,2.265,2.2211,2.2465,0.0020352702603788904
1621207800,0.9791666666666666,2.2256,2.2746,2.2465,2.2694,0.002297600470427375
1621208700,0.9895833333333334,2.257,2.3156,2.2694,2.3101,0.0033853559886701137
1621209600,0.0,2.2705,2.3317,2.3103,2.2762,0.00402734860645009
1621210500,0.010416666666666666,2.232,2.2786,2.2755,2.2328,0.0026320039656574216
1621211400,0.020833333333333332,2.23,2.2684,2.2319,2.233,0.0018525267665240451
1621212300,0.03125,2.1888,2.2357,2.2342,2.1946,0.0030876798082209948
1621213200,0.041666666666666664,2.15,2.1999,2.1947,2.1522,0.0034928495248530717
1621214100,0.052083333333333336,2.1128,2.1735,2.1531,2.1675,0.0034951942681697274
1621215000,0.0625,2.1594,2.195,2.1675,2.175,0.0025126659576245685
1621215900,0.07291666666666667,2.1267,2.187,2.1744,2.1601,0.0025617360145327754
1621216800,0.08333333333333333,2.1479,2.1873,2.1617,2.1799,0.0018661334002203773
1621217700,0.09375,2.146,2.1943,2.179,2.1571,0.0022192904304947744
1621218600,0.10416666666666667,2.091,2.1568,2.1568,2.0991,0.003128136124992514
1621219500,0.11458333333333333,2.0871,2.1135,2.1003,2.0994,0.0021781651015739156
1621220400,0.125,2.0721,2.1298,2.0983,2.0782,0.0020940680631123866
1621221300,0.13541666666666666,2.032,2.0854,2.0777,2.0509,0.004441349033304769
1621222200,0.14583333333333334,2.032,2.1234,2.0501,2.1044,0.004727003006959555
1621223100,0.15625,2.062,2.1232,2.1045,2.0692,0.0034416018251734347
1621224000,0.16666666666666666,2.0214,2.105,2.0714,2.0887,0.004538434363822636
1621224900,0.17708333333333334,2.0768,2.1376,2.09,2.1315,0.0032640037662778395
1621225800,0.1875,2.1058,2.14,2.1292,2.1086,0.002058711834151677
1621226700,0.19791666666666666,2.098,2.1591,2.1081,2.1475,0.0022510290167530606
1621227600,0.20833333333333334,2.1164,2.1801,2.1461,2.1215,0.0020262906315995197
1621228500,0.21875,2.0936,2.1244,2.1211,2.0985,0.0015849197503343738
1621229400,0.22916666666666666,2.09,2.1301,2.0969,2.0902,0.0017874854993867044
1621230300,0.23958333333333334,2.059,2.1508,2.0903,2.15,0.003114020555813098
1621231200,0.25,2.1314,2.185,2.1507,2.183,0.0029206215110113474
1621232100,0.2604166666666667,2.1664,2.1949,2.1845,2.1909,0.0014559594470802475
1621233000,0.2708333333333333,2.148,2.1909,2.1909,2.1503,0.0009477846808953203
1621233900,0.28125,2.1378,2.1624,2.1512,2.1578,0.0008951977985931047
1621234800,0.2916666666666667,2.1431,2.181,2.1577,2.1762,0.0006776815814423696
1621235700,0.3020833333333333,2.1596,2.1898,2.178,2.181,0.0007994437519146232
1621236600,0.3125,2.1747,2.2144,2.18,2.2117,0.0010030774386353269
1621237500,0.3229166666666667,2.1986,2.2422,2.2113,2.2348,0.0018291703911709103
1621238400,0.3333333333333333,2.1847,2.2458,2.2337,2.2073,0.0014988865303442662
1621239300,0.34375,2.175,2.208,2.2073,2.2079,0.0007046083053795273
1621240200,0.3541666666666667,2.2019,2.2233,2.2079,2.2108,0.0006953414245954554
1621241100,0.3645833333333333,2.181,2.2108,2.2108,2.1862,0.0005539143522985459
1621242000,0.375,2.1738,2.1929,2.186,2.178,0.000625681821486514
1621242900,0.3854166666666667,2.1677,2.1929,2.1777,2.1902,0.000447796603005678
1621243800,0.3958333333333333,2.1757,2.2027,2.1896,2.1771,0.0004319153230725552
1621244700,0.40625,2.1707,2.2105,2.1765,2.2047,0.0006800795398841725
1621245600,0.4166666666666667,2.1895,2.2115,2.2046,2.2076,0.00038379906579945176
1621246500,0.4270833333333333,2.177,2.2089,2.2078,2.1802,0.000370518925410595
1621247400,0.4375,2.1797,2.205,2.1802,2.1837,0.00036079525220284863
1621248300,0.4479166666666667,2.135,2.1944,2.1837,2.1434,0.0010817746113638475
1621249200,0.4583333333333333,2.1298,2.1751,2.1432,2.1666,0.0009174032990543395
1621250100,0.46875,2.1666,2.1929,2.1666,2.1717,0.0007265899474244175
1621251000,0.4791666666666667,2.1717,2.1965,2.1717,2.1953,0.0006820811420679334
1621251900,0.4895833333333333,2.1857,2.2,2.195,2.1972,0.0009103342208066027
1621252800,0.5,2.1851,2.2039,2.1982,2.1967,0.0007024849682828736
1621253700,0.5104166666666666,2.1512,2.199,2.1967,2.152,0.0014322488094525147
1621254600,0.5208333333333334,2.1317,2.1608,2.1529,2.1412,0.0011406922328467634
1621255500,0.53125,2.1381,2.1585,2.1408,2.1391,0.0007468791796700847
1621256400,0.5416666666666666,2.1138,2.1515,2.139,2.1186,0.0016126551260638405
1621257300,0.5520833333333334,2.1057,2.13,2.119,2.1071,0.00128201057672947
1621258200,0.5625,2.1057,2.1409,2.107,2.1268,0.0014800442233278053
1621259100,0.5729166666666666,2.115,2.142,2.1257,2.1381,0.0007421337176504164
1621260000,0.5833333333333334,2.096,2.1424,2.1378,2.0978,0.0013813455879072955
1621260900,0.59375,2.077,2.1051,2.0978,2.0822,0.002386385202584689
1621261800,0.6041666666666666,2.064,2.1086,2.0822,2.0952,0.001476210312927363
1621262700,0.6145833333333334,2.091,2.1141,2.0951,2.1035,0.0009425158289890025
1621263600,0.625,2.0732,2.1157,2.1028,2.0817,0.001370110086364137
1621264500,0.6354166666666666,2.0625,2.0953,2.0817,2.0674,0.0016402335427435075
1621265400,0.6458333333333334,2.03,2.0778,2.0678,2.0399,0.004179665802606327
1621266300,0.65625,2.02,2.0505,2.0399,2.0384,0.0028837968723775978
1621267200,0.6666666666666666,2.0216,2.0683,2.0383,2.0266,0.002725138123963824
1621268100,0.6770833333333334,2.0238,2.09,2.0267,2.0886,0.0023862050154439076
1621269000,0.6875,2.04,2.0899,2.0883,2.04,0.0021215705726087943
1621269900,0.6979166666666666,2.0257,2.0604,2.0406,2.0299,0.002094694463729305
1621270800,0.7083333333333334,1.9768,2.0527,2.0288,1.9808,0.005520469388579962
1621271700,0.71875,1.91,2.0099,1.9807,1.9217,0.00904321016407042
1621272600,0.7291666666666666,1.9184,2.0008,1.9217,1.9451,0.006128689557365005
1621273500,0.7395833333333334,1.9431,1.9791,1.9451,1.9459,0.0033151467978382227
1621274400,0.75,1.9186,1.9886,1.9459,1.9776,0.004237960030185428
1621275300,0.7604166666666666,1.9591,1.9999,1.9776,1.9862,0.002779281183619723
1621276200,0.7708333333333334,1.9742,2.0433,1.9862,2.0359,0.004382351709279432
1621277100,0.78125,2.03,2.0546,2.0352,2.0441,0.002821443181624941
1621278000,0.7916666666666666,2.0359,2.0835,2.0443,2.0752,0.0023212013383816536
1621278900,0.8020833333333334,2.062,2.1,2.0752,2.0924,0.002817520998317473
1621279800,0.8125,2.0471,2.0988,2.0922,2.0584,0.00370157292375986
1621280700,0.8229166666666666,2.0519,2.0964,2.0584,2.0938,0.0017091661497338198
1621281600,0.8333333333333334,2.0733,2.0977,2.0938,2.0812,0.0022114594708628555
1621282500,0.84375,2.0801,2.1181,2.0812,2.1153,0.002187810520144115
1621283400,0.8541666666666666,2.0979,2.134,2.1153,2.1299,0.0026911981739393387
1621284300,0.8645833333333334,2.1138,2.1339,2.1299,2.114,0.002233641928072029
1621285200,0.875,2.06,2.116,2.1138,2.0709,0.0024668485789707036
1621286100,0.8854166666666666,2.0705,2.0903,2.0709,2.083,0.000987108039827612
1621287000,0.8958333333333334,2.0448,2.0833,2.0828,2.0557,0.0015023077816938984
1621287900,0.90625,2.0086,2.0561,2.0556,2.0235,0.0030650569168325903
1621288800,0.9166666666666666,2.0228,2.076,2.0245,2.0619,0.0025514633142801374
1621289700,0.9270833333333334,2.0253,2.0642,2.0614,2.0306,0.0012159939639002195
1621290600,0.9375,1.99,2.0433,2.0306,1.9957,0.0023010747459019363
1621291500,0.9479166666666666,1.9637,2.0042,1.9935,2.0,0.0019634727178985934
1621292400,0.9583333333333334,1.9754,2.0253,1.9999,1.9957,0.0014758014677196077
1621293300,0.96875,1.9848,2.0339,1.9957,2.0219,0.001570337204106776
1621294200,0.9791666666666666,2.0001,2.0516,2.0211,2.0418,0.001857242210703061
1621295100,0.9895833333333334,2.0155,2.0498,2.0415,2.0324,0.0011059918246977822
1621296000,0.0,2.0039,2.0649,2.033,2.0539,0.002120939957664494
1621296900,0.010416666666666666,2.0451,2.0759,2.053,2.0606,0.001292811109164141
1621297800,0.020833333333333332,2.0216,2.0693,2.0612,2.0255,0.0014785958625163182
1621298700,0.03125,2.0203,2.0356,2.026,2.0305,0.001134258409000226
1621299600,0.041666666666666664,2.0279,2.0613,2.0305,2.056,0.0011826345867630196
1621300500,0.052083333333333336,2.0482,2.0781,2.0546,2.0742,0.0010149900852403164
1621301400,0.0625,2.0444,2.0745,2.0742,2.0463,0.0012452417101592645
1621302300,0.07291666666666667,2.0467,2.0669,2.0471,2.0658,0.0009791349205821095
1621303200,0.08333333333333333,2.0263,2.0695,2.0664,2.0266,0.0013378895942342088
1621304100,0.09375,2.0178,2.0371,2.0264,2.032,0.0010923845625491208
1621305000,0.10416666666666667,2.0304,2.0552,2.0322,2.053,0.001056793563514473
1621305900,0.11458333333333333,2.0475,2.0768,2.053,2.0766,0.0011140794208479078
1621306800,0.125,2.059,2.0864,2.0767,2.0695,0.0011816905404616095
1621307700,0.13541666666666666,2.05,2.0738,2.0695,2.0668,0.0008345314530532556
1621308600,0.14583333333333334,2.0567,2.0771,2.0667,2.0593,0.0008097409310016026
1621309500,0.15625,2.0572,2.075,2.0593,2.0635,0.000848356954515085
1621310400,0.16666666666666666,2.06,2.1088,2.0622,2.1013,0.0024846922259461105
1621311300,0.17708333333333334,2.0728,2.1019,2.1013,2.0828,0.0011152082198114298
1621312200,0.1875,2.0813,2.123,2.0823,2.1198,0.0014125660090590787
1621313100,0.19791666666666666,2.1071,2.13,2.1199,2.125,0.0013434239056365274
1621314000,0.20833333333333334,2.1135,2.1308,2.1248,2.1265,0.0009948482435496763
1621314900,0.21875,2.1031,2.1303,2.1272,2.1118,0.0011644165300707047
1621315800,0.22916666666666666,2.0962,2.1128,2.1117,2.1078,0.0006775778929693929
1621316700,0.23958333333333334,2.1028,2.13,2.1075,2.1276,0.0005706248812409937
1621317600,0.25,2.1156,2.1434,2.1278,2.1434,0.0008104259933305189
1621318500,0.2604166666666667,2.1315,2.152,2.1435,2.1327,0.000978544625167618
1621319400,0.2708333333333333,2.1099,2.1381,2.1327,2.1148,0.0007105640310361798
1621320300,0.28125,2.0826,2.1268,2.1149,2.0913,0.0011193632693519571
1621321200,0.2916666666666667,2.0916,2.1104,2.0921,2.1027,0.0005810048866481483
1621322100,0.3020833333333333,2.0968,2.1098,2.1026,2.1002,0.0006802063147382916
1621323000,0.3125,2.0845,2.1058,2.0995,2.0851,0.0004938425473070572
1621323900,0.3229166666666667,2.08,2.0932,2.086,2.0904,0.0005354820611363355
1621324800,0.3333333333333333,2.0801,2.0984,2.0901,2.0964,0.00038092660120411467
1621325700,0.34375,2.09,2.11,2.0963,2.1011,0.0005357627451980697
1621326600,0.3541666666666667,2.0876,2.1208,2.1008,2.0946,0.0005249539751088516
1621327500,0.3645833333333333,2.0833,2.1014,2.0951,2.092,0.00035019064286237114
1621328400,0.375,2.0679,2.1006,2.092,2.0815,0.0007462689524586904
1621329300,0.3854166666666667,2.067,2.0886,2.0808,2.0859,0.000466948755504195
1621330200,0.3958333333333333,2.0792,2.0976,2.087,2.0936,0.0005643193848955056
1621331100,0.40625,2.0851,2.1006,2.0931,2.0974,0.00037663927477094147
1621332000,0.4166666666666667,2.09,2.11,2.0974,2.1074,0.00048555252789404146
1621332900,0.4270833333333333,2.1015,2.123,2.1064,2.1162,0.0005979085168106069
1621333800,0.4375,2.1159,2.1447,2.117,2.1329,0.0009534787485764322
1621334700,0.4479166666666667,2.1133,2.1333,2.1329,2.1193,0.0005569000184099564
1621335600,0.4583333333333333,2.1097,2.1292,2.1186,2.1097,0.0006182391652970103
1621336500,0.46875,2.1058,2.1315,2.1096,2.129,0.0006216796460556483
1621337400,0.4791666666666667,2.1154,2.1308,2.1292,2.1187,0.0005028444984666996
1621338300,0.4895833333333333,2.1075,2.1227,2.1199,2.1117,0.0005911082744498147
1621339200,0.5,2.0766,2.115,2.1115,2.0913,0.0008125511110421046
1621340100,0.5104166666666666,2.0755,2.0961,2.0912,2.0763,0.0011370092187795357
1621341000,0.5208333333333334,2.0501,2.0844,2.077,2.0539,0.001183692549290995
1621341900,0.53125,2.0159,2.0622,2.0535,2.036,0.0022791142186230386
1621342800,0.5416666666666666,2.0235,2.0498,2.036,2.0259,0.0016303211489981607
1621343700,0.5520833333333334,1.9925,2.0263,2.0259,2.0199,0.001784442409984062
1621344600,0.5625,2.0188,2.0467,2.0188,2.045,0.0018841938201201848
1621345500,0.5729166666666666,2.0148,2.0457,2.0453,2.0224,0.0010471820690474412
1621346400,0.5833333333333334,1.9801,2.0224,2.0218,1.9965,0.0023022822554390086
1621347300,0.59375,1.9942,2.0181,1.9963,2.0097,0.001040938419804677
1621348200,0.6041666666666666,1.981,2.0163,2.0087,2.0023,0.0018702555484330957
1621349100,0.6145833333333334,1.976,2.018,2.0023,2.01,0.0018383785609526054
1621350000,0.625,1.9942,2.037,2.01,2.0345,0.002101869343775007
1621350900,0.6354166666666666,2.0091,2.0382,2.0331,2.0355,0.0013675150773107268
1621351800,0.6458333333333334,2.0,2.0388,2.0358,2.0056,0.0011859287305484763
1621352700,0.65625,1.99,2.0152,2.0056,2.0049,0.0017675165868285758
1621353600,0.6666666666666666,1.9801,2.0233,2.0056,1.9903,0.0023087452160606785
1621354500,0.6770833333333334,1.9871,2.0215,1.9903,2.0204,0.0017532129440477801
1621355400,0.6875,2.0106,2.0489,2.0197,2.048,0.001715639627690053
1621356300,0.6979166666666666,2.0351,2.089,2.048,2.08,0.002812858763102307
1621357200,0.7083333333333334,2.0611,2.0799,2.0792,2.078,0.0021315342529932197
1621358100,0.71875,2.0658,2.0872,2.078,2.0821,0.0018696370589219651
1621359000,0.7291666666666666,2.0684,2.0825,2.0821,2.0813,0.001007567724364259
1621359900,0.7395833333333334,2.0618,2.0845,2.0813,2.0671,0.0009870076784552
1621360800,0.75,2.0307,2.0679,2.0679,2.0389,0.0013312459658905648
1621361700,0.7604166666666666,2.0303,2.0496,2.0389,2.0423,0.000804791708717521
1621362600,0.7708333333333334,2.01,2.0499,2.0432,2.0289,0.0016567731203298909
1621363500,0.78125,2.0153,2.0344,2.0288,2.032,0.0012667410027191036
1621364400,0.7916666666666666,2.014,2.0483,2.032,2.0209,0.0012051944234344205
1621365300,0.8020833333333334,2.0129,2.0376,2.0201,2.0194,0.0010294405086077021
1621366200,0.8125,2.0065,2.0378,2.02,2.0369,0.0014285656844819346
1621367100,0.8229166666666666,2.0234,2.0437,2.0375,2.0333,0.0010335204334497325
1621368000,0.8333333333333334,2.0144,2.0353,2.0331,2.0185,0.0009099452272988848
1621368900,0.84375,2.0127,2.035,2.0185,2.0332,0.0013992777665642164
1621369800,0.8541666666666666,2.02,2.035,2.0338,2.0232,0.000735291646241966
1621370700,0.8645833333333334,2.0079,2.03,2.0236,2.0172,0.0011956415352277106
1621371600,0.875,2.0148,2.027,2.0167,2.0199,0.0007176778033348392
1621372500,0.8854166666666666,2.0062,2.026,2.02,2.0164,0.000699068602842034
1621373400,0.8958333333333334,2.001,2.0173,2.0171,2.0017,0.0009206600191197379
1621374300,0.90625,2.0,2.0119,2.0016,2.0088,0.0012996211787941947
1621375200,0.9166666666666666,1.9992,2.0148,2.0089,2.0054,0.0009424042848619142
1621376100,0.9270833333333334,2.0026,2.0273,2.005,2.027,0.0008358944737352521
1621377000,0.9375,2.0225,2.039,2.027,2.039,0.0009341694028988164
1621377900,0.9479166666666666,2.0092,2.039,2.039,2.0143,0.0007182710315268656
1621378800,0.9583333333333334,1.9811,2.0143,2.0143,1.987,0.0021528314303550363
1621379700,0.96875,1.98,2.0055,1.9874,2.0051,0.0012926692452928303
1621380600,0.9791666666666666,1.985,2.0051,2.0051,1.9948,0.000922110912224433
1621381500,0.9895833333333334,1.9881,2.02,1.9958,2.0049,0.0008556108408766096
1621382400,0.0,1.9875,2.031,2.0045,2.0253,0.0015195579971544664
1621383300,0.010416666666666666,2.0082,2.0299,2.0249,2.018,0.0008452600893092372
1621384200,0.020833333333333332,2.0,2.0185,2.0173,2.0045,0.0008699423450439879
1621385100,0.03125,1.975,2.0045,2.0045,1.9796,0.001659744584650927
1621386000,0.041666666666666664,1.95,1.9804,1.9796,1.9501,0.0027463509100359397
1621386900,0.052083333333333336,1.91,1.9617,1.9501,1.9227,0.005294764714841605
1621387800,0.0625,1.8803,1.9352,1.9227,1.8879,0.00500168764095508
1621388700,0.07291666666666667,1.85,1.9099,1.8877,1.8878,0.007332886984308654
1621389600,0.08333333333333333,1.8781,1.92,1.8888,1.8802,0.003333185345132464
1621390500,0.09375,1.8631,1.8915,1.88,1.8751,0.002860313900847967
1621391400,0.10416666666666667,1.8561,1.8892,1.8749,1.8844,0.0033023177691568904
1621392300,0.11458333333333333,1.8201,1.8857,1.8853,1.8236,0.0034559166815153934
1621393200,0.125,1.8,1.85,1.826,1.8254,0.005581205430715349
1621394100,0.13541666666666666,1.8116,1.8688,1.8254,1.8655,0.0027317157894581187
1621395000,0.14583333333333334,1.83,1.87,1.8655,1.8336,0.003086574711768349
1621395900,0.15625,1.8215,1.85,1.8336,1.8291,0.0023311071025710604
1621396800,0.16666666666666666,1.8012,1.8464,1.8291,1.8019,0.0026490720408459513
1621397700,0.17708333333333334,1.65,1.8108,1.802,1.6782,0.010303606589334992
1621398600,0.1875,1.611,1.7505,1.678,1.6449,0.009097878961067256
1621399500,0.19791666666666666,1.5802,1.6659,1.6448,1.6581,0.009471533610986037
1621400400,0.20833333333333334,1.6585,1.7799,1.6592,1.7659,0.00907752158487298
1621401300,0.21875,1.725,1.79,1.7674,1.7783,0.00577556950103596
1621402200,0.22916666666666666,1.6892,1.7781,1.7774,1.7117,0.004941410141051812
1621403100,0.23958333333333334,1.7011,1.7477,1.7117,1.7257,0.0036924750288780004
1621404000,0.25,1.7243,1.7754,1.7257,1.7754,0.0034609253972866143
1621404900,0.2604166666666667,1.73,1.7754,1.7753,1.7555,0.0030173690422411153
1621405800,0.2708333333333333,1.7257,1.7602,1.7543,1.7416,0.002631432320489986
1621406700,0.28125,1.6926,1.7454,1.7412,1.717,0.0037320598239791282
1621407600,0.2916666666666667,1.68,1.7431,1.7171,1.6823,0.002841564709518243
1621408500,0.3020833333333333,1.6548,1.7225,1.6818,1.7154,0.003236645123074379
1621409400,0.3125,1.7035,1.775,1.7154,1.771,0.0026361020293588283
1621410300,0.3229166666666667,1.7613,1.7901,1.7713,1.7847,0.0027633683455216117
1621411200,0.3333333333333333,1.7534,1.7846,1.7823,1.7606,0.0017632822721977374
1621412100,0.34375,1.7381,1.7731,1.7601,1.7586,0.00164055213726779
1621413000,0.3541666666666667,1.7537,1.7806,1.7594,1.7793,0.0010167269980902443
1621413900,0.3645833333333333,1.7648,1.8,1.7792,1.7921,0.0011060447071128729
1621414800,0.375,1.79,1.8186,1.7912,1.7977,0.0016173860104539963
1621415700,0.3854166666666667,1.7658,1.8009,1.7978,1.7716,0.001013428418170701
1621416600,0.3958333333333333,1.7606,1.7849,1.7723,1.7626,0.0007796085210249342
1621417500,0.40625,1.7573,1.7809,1.7622,1.7767,0.0013841088311846424
1621418400,0.4166666666666667,1.7211,1.7857,1.7769,1.7231,0.00197009197214995
1621419300,0.4270833333333333,1.717,1.7407,1.7231,1.7256,0.0019435565645296083
1621420200,0.4375,1.655,1.7291,1.7256,1.6755,0.004959185218949095
1621421100,0.4479166666666667,1.6544,1.7034,1.6777,1.6978,0.003075979467599832
1621422000,0.4583333333333333,1.6611,1.7051,1.6986,1.6636,0.003390340687704293
1621422900,0.46875,1.52,1.667,1.6619,1.5266,0.00938366836003763
1621423800,0.4791666666666667,1.4,1.6,1.526,1.5549,0.011920208340572858
1621424700,0.4895833333333333,1.49,1.6,1.5548,1.5974,0.007300491067720791
1621425600,0.5,1.5502,1.63,1.5961,1.608,0.006141825338557128
1621426500,0.5104166666666666,1.5301,1.6099,1.608,1.5514,0.004784180240620842
1621427400,0.5208333333333334,1.306,1.5514,1.5513,1.3112,0.010585505739002023
1621428300,0.53125,1.05,1.4101,1.3109,1.2359,0.01829772452198807
1621429200,0.5416666666666666,1.05,1.2761,1.2301,1.1247,0.014735831757889603
1621430100,0.5520833333333334,1.1,1.5,1.123,1.4681,0.013552674773208805
1621431000,0.5625,1.4456,1.75,1.4586,1.7499,0.008023512114466062
1621431900,0.5729166666666666,1.4701,1.7999,1.7499,1.6438,0.0074836071475485304
1621432800,0.5833333333333334,1.379,1.6743,1.6438,1.5551,0.008604748906184883
1621433700,0.59375,1.45,1.6466,1.563,1.6399,0.007423894700224542
1621434600,0.6041666666666666,1.56,1.6999,1.6399,1.5845,0.006581870401053631
1621435500,0.6145833333333334,1.4,1.6976,1.5901,1.6499,0.0083198818041363
1621436400,0.625,1.6088,1.7476,1.6493,1.745,0.0051904341176171945
1621437300,0.6354166666666666,1.7439,1.9085,1.745,1.7696,0.00699973882876695
1621438200,0.6458333333333334,1.666,1.7996,1.7688,1.7386,0.0062155307760499035
1621439100,0.65625,1.666,1.7477,1.7387,1.7374,0.005951203720339207
1621440000,0.6666666666666666,1.65,1.78,1.7374,1.6625,0.004839536601433315
1621440900,0.6770833333333334,1.65,1.7168,1.6621,1.6892,0.004469799415268237
1621441800,0.6875,1.6845,1.84,1.6886,1.8365,0.004970719580381148
1621442700,0.6979166666666666,1.78,1.89,1.8365,1.8121,0.006673402585083204
1621443600,0.7083333333333334,1.8,1.88,1.8119,1.8413,0.004710155734183888
1621444500,0.71875,1.8281,1.8873,1.8437,1.8778,0.003915204732517134
1621445400,0.7291666666666666,1.76,1.8789,1.8785,1.767,0.004249107610015509
1621446300,0.7395833333333334,1.75,1.8419,1.7669,1.7853,0.002924465137777699
1621447200,0.75,1.7,1.7933,1.7866,1.7089,0.004163000312747453
1621448100,0.7604166666666666,1.66,1.74,1.7056,1.7199,0.00449758107466334
1621449000,0.7708333333333334,1.58,1.7576,1.7195,1.6266,0.004568613809143218
1621449900,0.78125,1.6151,1.6597,1.6266,1.6285,0.0031378711473099654
1621450800,0.7916666666666666,1.6159,1.6913,1.6289,1.6797,0.002690732977506089
1621451700,0.8020833333333334,1.6282,1.6826,1.6797,1.645,0.0027942205059312344
1621452600,0.8125,1.613,1.6722,1.645,1.6593,0.0026453351647173556
1621453500,0.8229166666666666,1.63,1.6898,1.6614,1.6665,0.003110004307979102
1621454400,0.8333333333333334,1.65,1.7335,1.6665,1.726,0.002676636939639249
1621455300,0.84375,1.63,1.7282,1.7281,1.6361,0.0024392534343687516
1621456200,0.8541666666666666,1.6,1.69,1.636,1.6022,0.0030735850888717847
1621457100,0.8645833333333334,1.55,1.6075,1.6028,1.5599,0.004442832451898135
1621458000,0.875,1.5101,1.598,1.5598,1.5183,0.003951230226240374
1621458900,0.8854166666666666,1.49,1.6,1.5244,1.5173,0.005635693196473668
1621459800,0.8958333333333334,1.5138,1.625,1.5164,1.5962,0.0033818960690183597
1621460700,0.90625,1.5451,1.6312,1.5954,1.5783,0.0027168548881391823
1621461600,0.9166666666666666,1.555,1.64,1.5783,1.625,0.0024894861896984587
1621462500,0.9270833333333334,1.5875,1.6286,1.6249,1.5984,0.0022518981170335964
1621463400,0.9375,1.595,1.6444,1.5984,1.6288,0.0020934280645122337
1621464300,0.9479166666666666,1.618,1.6532,1.6288,1.6236,0.002126384079996313
1621465200,0.9583333333333334,1.5723,1.6372,1.6236,1.5823,0.002333513612893574
1621466100,0.96875,1.558,1.5985,1.5836,1.5612,0.00208252974612744
1621467000,0.9791666666666666,1.52,1.5808,1.5612,1.5261,0.002114247414781248
1621467900,0.9895833333333334,1.481,1.5574,1.529,1.4919,0.003690823745738539
1621468800,0.0,1.4902,1.5804,1.4927,1.5694,0.0027941390967094483
1621469700,0.010416666666666666,1.47,1.5814,1.5699,1.4816,0.00378412351355621
1621470600,0.020833333333333332,1.375,1.491,1.4815,1.3823,0.006350137939124903
1621471500,0.03125,1.3334,1.4288,1.3858,1.3981,0.0070174365515760975
1621472400,0.041666666666666664,1.375,1.5,1.3975,1.4141,0.005676827508566052
1621473300,0.052083333333333336,1.4074,1.4701,1.4142,1.4464,0.004410943308177989
1621474200,0.0625,1.444,1.4975,1.4495,1.4613,0.003021067570455051
1621475100,0.07291666666666667,1.4374,1.4893,1.4629,1.4756,0.0020623642635388966
1621476000,0.08333333333333333,1.4652,1.5554,1.4754,1.5514,0.002852132394203747
1621476900,0.09375,1.4949,1.5552,1.5514,1.5355,0.0026239656783699277
1621477800,0.10416666666666667,1.4954,1.5562,1.5355,1.5157,0.002456989369544017
1621478700,0.11458333333333333,1.5153,1.5567,1.5153,1.5398,0.001822663118498753
1621479600,0.125,1.5312,1.5754,1.5396,1.5567,0.0020070798851632757
1621480500,0.13541666666666666,1.5219,1.5598,1.5566,1.5573,0.00195638014662409
1621481400,0.14583333333333334,1.5124,1.5631,1.5572,1.5288,0.0019148054558041517
1621482300,0.15625,1.5288,1.5657,1.5298,1.5653,0.0012562152703072048
1621483200,0.16666666666666666,1.5514,1.596,1.5634,1.5872,0.0020623601785987582
1621484100,0.17708333333333334,1.5782,1.604,1.5882,1.581,0.0017978137745413715
1621485000,0.1875,1.5482,1.5837,1.5803,1.5584,0.001343176073612223
1621485900,0.19791666666666666,1.5518,1.5832,1.5579,1.5825,0.001167008014862035
1621486800,0.20833333333333334,1.579,1.6028,1.582,1.5934,0.0012249208396517438
1621487700,0.21875,1.5778,1.6078,1.5934,1.5846,0.0010108862299194079
1621488600,0.22916666666666666,1.5834,1.6499,1.5837,1.6407,0.0017384778317753877
1621489500,0.23958333333333334,1.6331,1.6617,1.6412,1.6498,0.0015528484786647828
1621490400,0.25,1.6116,1.66,1.65,1.618,0.0015915529167951298
1621491300,0.2604166666666667,1.605,1.6379,1.618,1.6234,0.0014305168256404607
1621492200,0.2708333333333333,1.6236,1.6542,1.6236,1.6485,0.0008376530620292308
1621493100,0.28125,1.6279,1.6518,1.649,1.6319,0.00117805267022001
1621494000,0.2916666666666667,1.631,1.67,1.6319,1.6549,0.0011190968918226522
1621494900,0.3020833333333333,1.6532,1.753,1.6544,1.753,0.002322350562045866
1621495800,0.3125,1.7196,1.758,1.7527,1.7263,0.0021322826657814114
1621496700,0.3229166666666667,1.6726,1.737,1.7263,1.7,0.0015446185565460456
1621497600,0.3333333333333333,1.6614,1.7251,1.6996,1.6643,0.0011937458519065641
1621498500,0.34375,1.6647,1.7077,1.666,1.6969,0.0012844454043745704
1621499400,0.3541666666666667,1.6541,1.6981,1.6981,1.6615,0.0009821028236732818
